model_code|version_name|version_code|spec_category|spec_category_vn|spec_key|spec_key_vn|spec_value|spec_unit|source_document|source_url|source_page|source_bbox|source_block_id|confidence
VF 9|Eco||exterior|Ngoại thất|Đèn chiếu sáng khi mở cửa|Đèn chiếu sáng khi mở cửa|Có (Chiếu hình logo)||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 338.1, 731.7, 352.4]|p15_b02|0.98
VF 9|Plus||exterior|Ngoại thất|Đèn chiếu sáng khi mở cửa|Đèn chiếu sáng khi mở cửa|Có (Chiếu hình logo)||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 338.1, 731.7, 352.4]|p15_b02|0.98
VF 9|Eco||exterior|Ngoại thất|Điều chỉnh cốp sau|Cốp sau|Chỉnh điện||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 366.1, 731.7, 380.4]|p15_b02|0.98
VF 9|Plus||exterior|Ngoại thất|Điều chỉnh cốp sau|Cốp sau|Chỉnh điện||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 366.1, 731.7, 380.4]|p15_b02|0.98
VF 9|Eco||exterior|Ngoại thất|Đóng/Mở cốp đá chân|Đóng/Mở cốp đá chân|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 380.4, 731.7, 394.7]|p15_b02|0.98
VF 9|Plus||exterior|Ngoại thất|Đóng/Mở cốp đá chân|Đóng/Mở cốp đá chân|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 380.4, 731.7, 394.7]|p15_b02|0.98
VF 9|Eco||exterior|Ngoại thất|Đèn chiếu logo mặt đường (cảm biến đá cốp)|Đèn chiếu logo mặt đường (cảm biến đá cốp)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 394.7, 731.7, 408.4]|p15_b02|0.98
VF 9|Plus||exterior|Ngoại thất|Đèn chiếu logo mặt đường (cảm biến đá cốp)|Đèn chiếu logo mặt đường (cảm biến đá cốp)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 394.7, 731.7, 408.4]|p15_b02|0.98
VF 9|Eco||interior|Nội thất|seats|seats|7||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 436.3, 731.7, 450.6]|p15_b02|0.98
VF 9|Plus||interior|Nội thất|seats|seats|7||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 436.3, 731.7, 450.6]|p15_b02|0.98
VF 9|Eco||interior|Nội thất|Chất liệu bọc ghế|Chất liệu bọc ghế|Da nhân tạo||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 450.6, 731.7, 464.3]|p15_b02|0.98
VF 9|Plus||interior|Nội thất|Chất liệu bọc ghế|Chất liệu bọc ghế|Da nhân tạo cao cấp||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 450.6, 731.7, 464.3]|p15_b02|0.98
VF 9|Eco||interior|Nội thất|Ghế lái - điều chỉnh hướng|Ghế lái|Chỉnh điện 8 hướng||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 478.0, 731.7, 492.3]|p15_b02|0.98
VF 9|Plus||interior|Nội thất|Ghế lái - điều chỉnh hướng|Ghế lái|Chỉnh điện 12 hướng||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 478.0, 731.7, 492.3]|p15_b02|0.98
VF 9|Eco||interior|Nội thất|Ghế lái nhớ vị trí|Ghế lái|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 492.3, 731.7, 506.6]|p15_b02|0.98
VF 9|Plus||interior|Nội thất|Ghế lái nhớ vị trí|Ghế lái|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 492.3, 731.7, 506.6]|p15_b02|0.98
VF 9|Eco||interior|Nội thất|Ghế lái có massage|Ghế lái|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 506.6, 731.7, 520.3]|p15_b02|0.98
VF 9|Plus||interior|Nội thất|Ghế lái có massage|Ghế lái|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 506.6, 731.7, 520.3]|p15_b02|0.98
VF 9|Eco||interior|Nội thất|Ghế lái có thông gió|Ghế lái|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 520.3, 731.7, 534.6]|p15_b02|0.98
VF 9|Plus||interior|Nội thất|Ghế lái có thông gió|Ghế lái|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 520.3, 731.7, 534.6]|p15_b02|0.98
VF 9|Eco||interior|Nội thất|Ghế lái có sưởi|Ghế lái|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 534.6, 731.7, 548.8]|p15_b02|0.98
VF 9|Plus||interior|Nội thất|Ghế lái có sưởi|Ghế lái|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 534.6, 731.7, 548.8]|p15_b02|0.98
VF 9|Eco||interior|Nội thất|Ghế phụ - điều chỉnh hướng|Ghế phụ|Chỉnh điện 6 hướng||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 562.5, 731.7, 576.2]|p15_b02|0.98
VF 9|Plus||interior|Nội thất|Ghế phụ - điều chỉnh hướng|Ghế phụ|Chỉnh điện 10 hướng||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 562.5, 731.7, 576.2]|p15_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Ghế phụ có massage|Ghế phụ|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 17.9, 804.9, 31.5]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Ghế phụ có massage|Ghế phụ|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 17.9, 804.9, 31.5]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Ghế phụ có thông gió|Ghế phụ|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 31.5, 804.9, 45.2]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Ghế phụ có thông gió|Ghế phụ|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 31.5, 804.9, 45.2]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Ghế phụ có sưởi|Ghế phụ|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 45.2, 804.9, 59.5]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Ghế phụ có sưởi|Ghế phụ|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 45.2, 804.9, 59.5]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Hàng ghế thứ 2 điều chỉnh hướng|Hàng ghế thứ 2 điều chỉnh hướng|Chỉnh điện 4 hướng||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 73.2, 804.9, 87.5]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Hàng ghế thứ 2 điều chỉnh hướng|Hàng ghế thứ 2 điều chỉnh hướng|Chỉnh điện 8 hướng||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 73.2, 804.9, 87.5]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Hàng ghế thứ 2 điều chỉnh gập tỷ lệ|Hàng ghế thứ 2 điều chỉnh gập tỷ lệ|40:20:40, hỗ trợ để vào hàng 3||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 87.5, 804.9, 101.2]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Hàng ghế thứ 2 điều chỉnh gập tỷ lệ|Hàng ghế thứ 2 điều chỉnh gập tỷ lệ|40:20:40, hỗ trợ để vào hàng 3||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 87.5, 804.9, 101.2]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Hàng ghế thứ 2 có thông gió|Hàng ghế thứ 2 có thông gió|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 101.2, 804.9, 114.9]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Hàng ghế thứ 2 có thông gió|Hàng ghế thứ 2 có thông gió|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 101.2, 804.9, 114.9]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Hàng ghế thứ 2 có sưởi|Hàng ghế thứ 2 có sưởi|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 114.9, 804.9, 129.2]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Hàng ghế thứ 2 có sưởi|Hàng ghế thứ 2 có sưởi|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 114.9, 804.9, 129.2]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Hàng ghế thứ 2 có massage|Hàng ghế thứ 2 có massage|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 129.2, 804.9, 142.9]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Hàng ghế thứ 2 có massage|Hàng ghế thứ 2 có massage|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 129.2, 804.9, 142.9]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|GHẾ VIP|Ghế cơ trưởng (VIP)|Có, lựa chọn từ đầu khi mua xe||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[222.3, 142.9, 804.9, 156.6]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Ghế VIP chỉnh điện|Ghế cơ trưởng (VIP)|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 156.6, 804.9, 184.5]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Ghế VIP chỉnh điện|Ghế cơ trưởng (VIP)|"6 chỗ: Chỉnh điện 8 hướng
7 chỗ: Không"||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 156.6, 804.9, 184.5]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Hộp đỡ hàng ghế sau|Hộp đỡ hàng ghế sau|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 184.5, 804.9, 213.1]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Hộp đỡ hàng ghế sau|Hộp đỡ hàng ghế sau|"6 chỗ: Có, tích hợp sạc không dây
7 chỗ: Không"||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 184.5, 804.9, 213.1]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Ghế VIP massage|Ghế cơ trưởng (VIP)|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 213.1, 804.9, 226.8]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Ghế VIP massage|Ghế cơ trưởng (VIP)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 213.1, 804.9, 226.8]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Ghế VIP có thông gió|Ghế cơ trưởng (VIP)|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 226.8, 804.9, 240.5]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Ghế VIP có thông gió|Ghế cơ trưởng (VIP)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 226.8, 804.9, 240.5]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Ghế VIP có sưởi|Ghế cơ trưởng (VIP)|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 240.5, 804.9, 254.8]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Ghế VIP có sưởi|Ghế cơ trưởng (VIP)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 240.5, 804.9, 254.8]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Điều chỉnh vô lăng|Vô lăng|Chỉnh cơ 4 hướng||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 269.1, 804.9, 282.8]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Điều chỉnh vô lăng|Vô lăng|Chỉnh điện 4 hướng||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 269.1, 804.9, 282.8]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Sưởi tay lái|Sưởi tay lái|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 282.8, 804.9, 296.4]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Sưởi tay lái|Sưởi tay lái|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 282.8, 804.9, 296.4]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Nhớ vị trí vô lăng|Vô lăng|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 296.4, 804.9, 310.7]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Nhớ vị trí vô lăng|Vô lăng|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 296.4, 804.9, 310.7]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Hệ thống điều hòa|Hệ thống điều hòa|Tự động, 3 vùng||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 324.4, 804.9, 338.1]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Hệ thống điều hòa|Hệ thống điều hòa|Tự động, 3 vùng||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 324.4, 804.9, 338.1]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Chức năng kiểm soát chất lượng không khí|Chức năng kiểm soát chất lượng không khí|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 338.1, 804.9, 352.4]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Chức năng kiểm soát chất lượng không khí|Chức năng kiểm soát chất lượng không khí|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 338.1, 804.9, 352.4]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Chức năng ion hóa không khí|Chức năng ion hóa không khí|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 352.4, 804.9, 366.1]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Chức năng ion hóa không khí|Chức năng ion hóa không khí|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 352.4, 804.9, 366.1]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Lọc không khí Cabin|Lọc không khí|Combi 1.0||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 366.1, 804.9, 380.4]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Lọc không khí Cabin|Lọc không khí|Combi 1.0||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 366.1, 804.9, 380.4]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Ống thông gió dưới chân hành khách sau|Ống thông gió dưới chân hành khách sau|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 380.4, 804.9, 394.1]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Ống thông gió dưới chân hành khách sau|Ống thông gió dưới chân hành khách sau|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 380.4, 804.9, 394.1]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Cửa gió điều hòa hàng ghế thứ 2: trên hộp để đồ trung tâm|Hệ thống điều hòa|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 394.1, 804.9, 407.8]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Cửa gió điều hòa hàng ghế thứ 2: trên hộp để đồ trung tâm|Hệ thống điều hòa|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 394.1, 804.9, 407.8]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Cửa gió điều hòa hàng ghế thứ 2: trên cột B|Hệ thống điều hòa|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 407.8, 804.9, 422.0]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Cửa gió điều hòa hàng ghế thứ 2: trên cột B|Hệ thống điều hòa|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 407.8, 804.9, 422.0]|p16_b02|0.98
VF 9|VF 9 ECO||infotainment|Giải trí & kết nối|display_inch|display_inch|15.6|inch|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 435.7, 804.9, 450.0]|p16_b02|0.98
VF 9|VF 9 PLUS||infotainment|Giải trí & kết nối|display_inch|display_inch|15.6|inch|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 435.7, 804.9, 450.0]|p16_b02|0.98
VF 9|VF 9 ECO||infotainment|Giải trí & kết nối|display_inch|display_inch|Không|inch|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 450.0, 804.9, 463.7]|p16_b02|0.98
VF 9|VF 9 PLUS||infotainment|Giải trí & kết nối|display_inch|display_inch|8|inch|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 450.0, 804.9, 463.7]|p16_b02|0.98
VF 9|VF 9 ECO||infotainment|Giải trí & kết nối|Màn hình hiển thị HUD|Hiển thị kính lái HUD|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 463.7, 804.9, 478.0]|p16_b02|0.98
VF 9|VF 9 PLUS||infotainment|Giải trí & kết nối|Màn hình hiển thị HUD|Hiển thị kính lái HUD|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 463.7, 804.9, 478.0]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Cổng kết nối USB loại A hàng ghế lái|Ghế lái|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 478.0, 804.9, 491.7]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Cổng kết nối USB loại A hàng ghế lái|Ghế lái|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 478.0, 804.9, 491.7]|p16_b02|0.98
VF 9|VF 9 ECO||infotainment|Giải trí & kết nối|Cổng kết nối USB loại A hàng ghế thứ 2|Kết nối (Bluetooth/Wifi/USB)|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 491.7, 804.9, 506.0]|p16_b02|0.98
VF 9|VF 9 PLUS||infotainment|Giải trí & kết nối|Cổng kết nối USB loại A hàng ghế thứ 2|Kết nối (Bluetooth/Wifi/USB)|"7 chỗ: 2  |  6 chỗ: 4"||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 491.7, 804.9, 506.0]|p16_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Cổng kết nối USB loại A hàng ghế thứ 3|Hàng ghế thứ 3|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 506.0, 804.9, 519.7]|p16_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Cổng kết nối USB loại A hàng ghế thứ 3|Hàng ghế thứ 3|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 506.0, 804.9, 519.7]|p16_b02|0.98
VF 9|VF 9 ECO||infotainment|Giải trí & kết nối|Cổng kết nối USB loại C|Kết nối (Bluetooth/Wifi/USB)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 519.7, 804.9, 534.0]|p16_b02|0.98
VF 9|VF 9 PLUS||infotainment|Giải trí & kết nối|Cổng kết nối USB loại C|Kết nối (Bluetooth/Wifi/USB)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 519.7, 804.9, 534.0]|p16_b02|0.98
VF 9|VF 9 ECO||infotainment|Giải trí & kết nối|Cổng sạc 12V khoang hành lý|Cổng sạc 12V khoang hành lý|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 534.0, 804.9, 547.7]|p16_b02|0.98
VF 9|VF 9 PLUS||infotainment|Giải trí & kết nối|Cổng sạc 12V khoang hành lý|Cổng sạc 12V khoang hành lý|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 534.0, 804.9, 547.7]|p16_b02|0.98
VF 9|VF 9 ECO||infotainment|Giải trí & kết nối|Ổ điện xoay chiều|Ổ điện xoay chiều|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 547.7, 804.9, 561.9]|p16_b02|0.98
VF 9|VF 9 PLUS||infotainment|Giải trí & kết nối|Ổ điện xoay chiều|Ổ điện xoay chiều|230 V/150 W||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 547.7, 804.9, 561.9]|p16_b02|0.98
VF 9|VF 9 ECO||infotainment|Giải trí & kết nối|Sạc không dây|Sạc không dây|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 561.9, 804.9, 576.2]|p16_b02|0.98
VF 9|VF 9 PLUS||infotainment|Giải trí & kết nối|Sạc không dây|Sạc không dây|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|16|[108.6, 561.9, 804.9, 576.2]|p16_b02|0.98
VF 9|VF 9 ECO||infotainment|Giải trí & kết nối|HỆ THỐNG LOA|Hệ thống loa|11||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 15.5, 732.4, 31.0]|p17_b02|0.98
VF 9|VF 9 PLUS||infotainment|Giải trí & kết nối|HỆ THỐNG LOA|Hệ thống loa|13||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 15.5, 732.4, 31.0]|p17_b02|0.98
VF 9|VF 9 ECO||infotainment|Giải trí & kết nối|Loa trầm|Loa trầm|0||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 31.0, 732.4, 44.1]|p17_b02|0.98
VF 9|VF 9 PLUS||infotainment|Giải trí & kết nối|Loa trầm|Loa trầm|1||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 31.0, 732.4, 44.1]|p17_b02|0.98
VF 9|VF 9 ECO||infotainment|Giải trí & kết nối|Âm ly|Âm ly|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 44.1, 732.4, 58.3]|p17_b02|0.98
VF 9|VF 9 PLUS||infotainment|Giải trí & kết nối|Âm ly|Âm ly|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 44.1, 732.4, 58.3]|p17_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Đèn trang trí nội thất|Đèn trang trí nội thất|Có (Đa màu)||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 58.3, 732.4, 72.6]|p17_b02|0.98
